x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
27764.0,31909.0,25756.0,25810.0,25395.0,29828.0,27700.0,28098.0,26563.0,25329.0
27888.0,32038.0,25898.0,25950.0,25539.0,29979.0,27835.0,28236.0,26705.0,25470.0
28033.0,32195.0,26043.0,26070.0,25678.0,30105.0,27996.0,28376.0,26836.0,25588.0
28187.0,32332.0,26160.0,26203.0,25808.0,30239.0,28135.0,28513.0,26952.0,25697.0
28335.0,32485.0,26293.0,26342.0,25925.0,30390.0,28248.0,28622.0,27092.0,25829.0
28465.0,32623.0,26430.0,26491.0,26049.0,30536.0,28364.0,28761.0,27217.0,25964.0
28611.0,32763.0,26553.0,26629.0,26182.0,30690.0,28505.0,28900.0,27356.0,26089.0
28740.0,32888.0,26684.0,26739.0,26325.0,30816.0,28620.0,29039.0,27469.0,26219.0
28881.0,33040.0,26815.0,26877.0,26441.0,30947.0,28781.0,29165.0,27613.0,26327.0
29014.0,33160.0,26933.0,27003.0,26567.0,31102.0,28926.0,29284.0,27747.0,26459.0
29162.0,33296.0,27053.0,27141.0,26708.0,31239.0,29053.0,29422.0,27861.0,26573.0
29299.0,33431.0,27183.0,27253.0,26832.0,31374.0,29193.0,29575.0,27974.0,26701.0
29445.0,33557.0,27309.0,27387.0,26968.0,31512.0,29330.0,29717.0,28086.0,26828.0
29576.0,33705.0,27453.0,27542.0,27096.0,31666.0,29456.0,29845.0,28235.0,26953.0
29707.0,33829.0,27567.0,27677.0,27218.0,31790.0,29582.0,29966.0,28325.0,27083.0
29820.0,33961.0,27694.0,27792.0,27336.0,31907.0,29702.0,30106.0,28445.0,27193.0
29953.0,34099.0,27823.0,27905.0,27460.0,32041.0,29818.0,30248.0,28591.0,27324.0
30075.0,34235.0,27951.0,28060.0,27619.0,32175.0,29940.0,30366.0,28731.0,27457.0
30216.0,34367.0,28072.0,28183.0,27734.0,32304.0,30053.0,30479.0,28872.0,27601.0
30364.0,34505.0,28215.0,28296.0,27876.0,32444.0,30186.0,30605.0,29002.0,27720.0
30494.0,34639.0,28347.0,28418.0,27984.0,32562.0,30314.0,30723.0,29122.0,27858.0
30618.0,34761.0,28469.0,28547.0,28121.0,32707.0,30427.0,30845.0,29260.0,28013.0
30750.0,34897.0,28603.0,28704.0,28242.0,32861.0,30531.0,30968.0,29386.0,28128.0
30864.0,35033.0,28739.0,28840.0,28361.0,33009.0,30661.0,31094.0,29506.0,28264.0
30983.0,35167.0,28857.0,28947.0,28478.0,33147.0,30775.0,31219.0,29628.0,28395.0
31100.0,35290.0,29018.0,29071.0,28607.0,33261.0,30914.0,31366.0,29753.0,28518.0
31221.0,35404.0,29165.0,29196.0,28732.0,33397.0,31030.0,31503.0,29861.0,28637.0
31348.0,35527.0,29310.0,29323.0,28863.0,33535.0,31165.0,31630.0,29973.0,28746.0
31476.0,35660.0,29439.0,29435.0,28983.0,33668.0,31288.0,31774.0,30115.0,28874.0
31602.0,35787.0,29553.0,29557.0,29115.0,33817.0,31401.0,31878.0,30236.0,28994.0
31741.0,35906.0,29664.0,29672.0,29257.0,33935.0,31520.0,32000.0,30363.0,29138.0
31880.0,36038.0,29782.0,29802.0,29375.0,34050.0,31646.0,32130.0,30501.0,29260.0
32015.0,36160.0,29887.0,29909.0,29489.0,34159.0,31777.0,32252.0,30593.0,29377.0
32140.0,36273.0,30017.0,30045.0,29611.0,34280.0,31914.0,32384.0,30736.0,29478.0
32263.0,36405.0,30161.0,30167.0,29719.0,34404.0,32040.0,32519.0,30872.0,29605.0
32370.0,36522.0,30270.0,30299.0,29879.0,34513.0,32145.0,32639.0,31017.0,29720.0
32485.0,36647.0,30366.0,30418.0,30014.0,34646.0,32279.0,32777.0,31145.0,29854.0
32619.0,36758.0,30486.0,30533.0,30135.0,34775.0,32389.0,32903.0,31272.0,29959.0
32729.0,36874.0,30626.0,30676.0,30241.0,34895.0,32493.0,33023.0,31395.0,30086.0
32843.0,36962.0,30735.0,30789.0,30372.0,35012.0,32606.0,33150.0,31528.0,30203.0
32962.0,37083.0,30845.0,30907.0,30480.0,35120.0,32724.0,33272.0,31649.0,30316.0
33096.0,37208.0,30979.0,31013.0,30602.0,35240.0,32823.0,33394.0,31779.0,30433.0
33217.0,37316.0,31102.0,31134.0,30727.0,35355.0,32950.0,33523.0,31892.0,30538.0
33339.0,37428.0,31219.0,31246.0,30843.0,35469.0,33061.0,33639.0,32014.0,30644.0
33485.0,37538.0,31334.0,31342.0,30961.0,35578.0,33178.0,33748.0,32115.0,30767.0
33603.0,37662.0,31452.0,31448.0,31094.0,35705.0,33293.0,33860.0,32240.0,30896.0
33725.0,37785.0,31586.0,31548.0,31205.0,35829.0,33419.0,33963.0,32370.0,31014.0
33842.0,37898.0,31713.0,31658.0,31331.0,35939.0,33543.0,34090.0,32490.0,31126.0
33985.0,38023.0,31821.0,31788.0,31448.0,36050.0,33641.0,34210.0,32605.0,31246.0
34103.0,38131.0,31943.0,31897.0,31566.0,36168.0,33758.0,34320.0,32739.0,31368.0
34232.0,38232.0,32081.0,31993.0,31687.0,36283.0,33874.0,34430.0,32864.0,31482.0
34353.0,38329.0,32209.0,32111.0,31803.0,36394.0,33997.0,34534.0,32953.0,31585.0
34465.0,38422.0,32322.0,32263.0,31910.0,36511.0,34111.0,34662.0,33070.0,31700.0
34575.0,38543.0,32437.0,32364.0,32029.0,36630.0,34217.0,34780.0,33195.0,31822.0
34692.0,38654.0,32553.0,32456.0,32150.0,36764.0,34327.0,34915.0,33316.0,31924.0
34808.0,38756.0,32669.0,32583.0,32271.0,36868.0,34454.0,35032.0,33423.0,32042.0
34932.0,38845.0,32776.0,32708.0,32381.0,36989.0,34555.0,35142.0,33538.0,32160.0
35055.0,38952.0,32884.0,32825.0,32501.0,37111.0,34697.0,35258.0,33649.0,32271.0
35163.0,39065.0,33004.0,32940.0,32604.0,37238.0,34800.0,35361.0,33767.0,32380.0
35269.0,39196.0,33112.0,33050.0,32726.0,37354.0,34912.0,35468.0,33894.0,32490.0
35392.0,39303.0,33231.0,33151.0,32846.0,37463.0,35006.0,35600.0,34019.0,32610.0
35511.0,39439.0,33340.0,33262.0,32966.0,37590.0,35109.0,35702.0,34142.0,32718.0
35624.0,39550.0,33455.0,33376.0,33073.0,37712.0,35232.0,35824.0,34267.0,32816.0
35743.0,39667.0,33555.0,33507.0,33193.0,37826.0,35333.0,35940.0,34389.0,32930.0
35840.0,39748.0,33679.0,33611.0,33309.0,37933.0,35430.0,36050.0,34490.0,33049.0
35958.0,39863.0,33786.0,33708.0,33413.0,38042.0,35517.0,36152.0,34597.0,33167.0
36064.0,39983.0,33905.0,33803.0,33516.0,38156.0,35621.0,36271.0,34715.0,33277.0
36165.0,40068.0,34013.0,33896.0,33629.0,38265.0,35729.0,36376.0,34800.0,33375.0
36291.0,40172.0,34135.0,34019.0,33763.0,38376.0,35817.0,36499.0,34912.0,33480.0
36394.0,40261.0,34248.0,34126.0,33862.0,38481.0,35908.0,36600.0,35018.0,33597.0
36505.0,40371.0,34358.0,34222.0,33972.0,38596.0,36017.0,36689.0,35128.0,33709.0
36603.0,40483.0,34460.0,34327.0,34090.0,38722.0,36116.0,36799.0,35244.0,33814.0
36697.0,40593.0,34575.0,34430.0,34203.0,38838.0,36207.0,36890.0,35339.0,33927.0
36792.0,40685.0,34668.0,34550.0,34308.0,38960.0,36297.0,37015.0,35454.0,34016.0
36910.0,40795.0,34773.0,34660.0,34413.0,39060.0,36391.0,37124.0,35548.0,34121.0
37012.0,40918.0,34880.0,34751.0,34526.0,39153.0,36501.0,37234.0,35664.0,34222.0
37120.0,41020.0,34986.0,34856.0,34636.0,39261.0,36617.0,37346.0,35771.0,34342.0
37224.0,41137.0,35089.0,34975.0,34721.0,39367.0,36730.0,37451.0,35868.0,34444.0
37321.0,41239.0,35196.0,35070.0,34839.0,39466.0,36825.0,37552.0,35981.0,34540.0
37433.0,41336.0,35297.0,35192.0,34947.0,39572.0,36943.0,37664.0,36083.0,34640.0
37550.0,41437.0,35409.0,35317.0,35047.0,39677.0,37043.0,37778.0,36188.0,34745.0
37653.0,41529.0,35513.0,35432.0,35135.0,39775.0,37151.0,37882.0,36297.0,34848.0
37750.0,41640.0,35624.0,35551.0,35239.0,39892.0,37252.0,37972.0,36402.0,34936.0
37847.0,41731.0,35719.0,35661.0,35338.0,40003.0,37358.0,38087.0,36514.0,35045.0
37923.0,41834.0,35822.0,35778.0,35439.0,40117.0,37462.0,38200.0,36628.0,35136.0
38039.0,41926.0,35921.0,35879.0,35543.0,40221.0,37561.0,38292.0,36738.0,35241.0
38129.0,42028.0,36023.0,35981.0,35647.0,40325.0,37665.0,38409.0,36840.0,35357.0
38220.0,42136.0,36157.0,36091.0,35747.0,40430.0,37753.0,38511.0,36949.0,35454.0
38321.0,42230.0,36273.0,36212.0,35847.0,40544.0,37848.0,38606.0,37050.0,35561.0
38434.0,42319.0,36387.0,36317.0,35948.0,40659.0,37944.0,38705.0,37171.0,35663.0
38545.0,42403.0,36487.0,36419.0,36049.0,40763.0,38035.0,38807.0,37261.0,35767.0
38639.0,42491.0,36583.0,36512.0,36133.0,40863.0,38137.0,38897.0,37361.0,35865.0
38725.0,42573.0,36685.0,36615.0,36234.0,40969.0,38230.0,38997.0,37456.0,35972.0
38816.0,42658.0,36793.0,36731.0,36339.0,41077.0,38329.0,39109.0,37552.0,36067.0
38911.0,42749.0,36921.0,36854.0,36436.0,41169.0,38421.0,39212.0,37660.0,36157.0
39022.0,42814.0,37016.0,36941.0,36533.0,41275.0,38507.0,39316.0,37763.0,36275.0
39126.0,42931.0,37104.0,37020.0,36653.0,41382.0,38604.0,39420.0,37863.0,36369.0
39242.0,43030.0,37194.0,37113.0,36769.0,41482.0,38688.0,39510.0,37971.0,36467.0
39339.0,43128.0,37289.0,37211.0,36866.0,41575.0,38777.0,39612.0,38076.0,36571.0
39452.0,43225.0,37373.0,37297.0,36954.0,41671.0,38857.0,39684.0,38161.0,36668.0
39554.0,43316.0,37456.0,37393.0,37038.0,41784.0,38968.0,39778.0,38252.0,36739.0
39638.0,43397.0,37547.0,37474.0,37125.0,41872.0,39059.0,39873.0,38344.0,36825.0
39731.0,43497.0,37660.0,37568.0,37231.0,41958.0,39157.0,39967.0,38438.0,36947.0
39830.0,43591.0,37758.0,37678.0,37322.0,42065.0,39241.0,40064.0,38541.0,37047.0
39922.0,43687.0,37871.0,37767.0,37427.0,42155.0,39346.0,40158.0,38636.0,37142.0
40009.0,43759.0,37958.0,37859.0,37512.0,42262.0,39443.0,40254.0,38743.0,37235.0
40130.0,43841.0,38048.0,37942.0,37604.0,42356.0,39531.0,40352.0,38825.0,37325.0
40234.0,43928.0,38133.0,38048.0,37692.0,42440.0,39618.0,40445.0,38922.0,37442.0
40326.0,44030.0,38229.0,38157.0,37788.0,42536.0,39709.0,40542.0,39015.0,37528.0
40431.0,44123.0,38325.0,38242.0,37875.0,42638.0,39819.0,40616.0,39095.0,37623.0
40523.0,44199.0,38419.0,38336.0,37969.0,42739.0,39905.0,40714.0,39192.0,37717.0
40636.0,44292.0,38518.0,38421.0,38053.0,42835.0,40005.0,40810.0,39287.0,37799.0
40740.0,44362.0,38623.0,38514.0,38144.0,42923.0,40081.0,40899.0,39373.0,37882.0
40829.0,44455.0,38701.0,38611.0,38221.0,43004.0,40159.0,40987.0,39455.0,37973.0
40920.0,44533.0,38783.0,38689.0,38321.0,43093.0,40243.0,41074.0,39548.0,38072.0
41013.0,44605.0,38869.0,38784.0,38407.0,43189.0,40325.0,41170.0,39651.0,38148.0
41128.0,44690.0,38962.0,38852.0,38501.0,43280.0,40402.0,41250.0,39731.0,38232.0
41223.0,44780.0,39052.0,38946.0,38581.0,43373.0,40480.0,41344.0,39827.0,38333.0
41326.0,44872.0,39128.0,39019.0,38667.0,43459.0,40568.0,41417.0,39926.0,38419.0
41412.0,44952.0,39203.0,39107.0,38761.0,43554.0,40642.0,41500.0,40010.0,38516.0
41507.0,45047.0,39292.0,39209.0,38847.0,43644.0,40721.0,41591.0,40095.0,38606.0
41579.0,45128.0,39377.0,39297.0,38942.0,43739.0,40810.0,41664.0,40181.0,38683.0
41675.0,45224.0,39464.0,39393.0,39036.0,43810.0,40889.0,41748.0,40278.0,38757.0
41754.0,45300.0,39561.0,39485.0,39126.0,43900.0,40979.0,41838.0,40362.0,38859.0
41849.0,45385.0,39650.0,39554.0,39223.0,43987.0,41055.0,41926.0,40451.0,38935.0
41932.0,45473.0,39731.0,39633.0,39309.0,44071.0,41140.0,42009.0,40544.0,39021.0
42039.0,45549.0,39817.0,39722.0,39399.0,44170.0,41242.0,42094.0,40644.0,39102.0
42142.0,45653.0,39887.0,39816.0,39487.0,44265.0,41320.0,42189.0,40735.0,39200.0
42244.0,45728.0,39973.0,39912.0,39568.0,44341.0,41396.0,42275.0,40816.0,39285.0
42330.0,45811.0,40057.0,40001.0,39650.0,44415.0,41480.0,42354.0,40891.0,39374.0
42411.0,45893.0,40126.0,40104.0,39748.0,44500.0,41572.0,42457.0,40988.0,39467.0
42495.0,45986.0,40218.0,40196.0,39830.0,44574.0,41641.0,42524.0,41085.0,39556.0
42596.0,46061.0,40296.0,40281.0,39904.0,44652.0,41723.0,42609.0,41168.0,39649.0
42687.0,46135.0,40398.0,40364.0,39994.0,44725.0,41788.0,42688.0,41260.0,39733.0
42776.0,46209.0,40478.0,40432.0,40062.0,44811.0,41858.0,42766.0,41325.0,39806.0
42859.0,46281.0,40564.0,40515.0,40169.0,44894.0,41939.0,42848.0,41399.0,39911.0
42945.0,46359.0,40649.0,40607.0,40254.0,44974.0,42027.0,42935.0,41495.0,39986.0
43028.0,46441.0,40734.0,40681.0,40333.0,45053.0,42109.0,43012.0,41582.0,40054.0
43113.0,46527.0,40813.0,40779.0,40410.0,45133.0,42187.0,43094.0,41651.0,40127.0
43189.0,46610.0,40901.0,40854.0,40493.0,45197.0,42268.0,43187.0,41742.0,40206.0
43269.0,46710.0,40980.0,40953.0,40565.0,45274.0,42353.0,43255.0,41834.0,40274.0
43363.0,46796.0,41062.0,41041.0,40637.0,45344.0,42432.0,43336.0,41924.0,40378.0
43462.0,46879.0,41159.0,41119.0,40724.0,45421.0,42510.0,43412.0,42008.0,40454.0
43546.0,46963.0,41234.0,41207.0,40813.0,45509.0,42604.0,43489.0,42098.0,40548.0
43621.0,47033.0,41323.0,41289.0,40883.0,45584.0,42685.0,43549.0,42175.0,40620.0
43697.0,47098.0,41398.0,41378.0,40960.0,45658.0,42767.0,43635.0,42251.0,40708.0
43770.0,47177.0,41489.0,41458.0,41041.0,45742.0,42865.0,43710.0,42338.0,40798.0
43853.0,47253.0,41566.0,41538.0,41098.0,45810.0,42945.0,43781.0,42410.0,40877.0
43922.0,47323.0,41647.0,41629.0,41188.0,45883.0,43028.0,43864.0,42496.0,40955.0
44004.0,47383.0,41718.0,41709.0,41249.0,45955.0,43111.0,43934.0,42571.0,41028.0
44080.0,47447.0,41793.0,41779.0,41314.0,46036.0,43176.0,44002.0,42643.0,41085.0
44172.0,47514.0,41848.0,41851.0,41400.0,46118.0,43236.0,44067.0,42714.0,41163.0
44254.0,47597.0,41915.0,41918.0,41473.0,46192.0,43306.0,44136.0,42777.0,41259.0
44319.0,47668.0,41989.0,42009.0,41543.0,46254.0,43390.0,44205.0,42870.0,41338.0
44402.0,47748.0,42071.0,42075.0,41621.0,46336.0,43453.0,44280.0,42940.0,41433.0
44478.0,47825.0,42134.0,42163.0,41700.0,46413.0,43531.0,44365.0,43007.0,41513.0
44544.0,47896.0,42213.0,42235.0,41770.0,46479.0,43593.0,44441.0,43082.0,41591.0
44619.0,47975.0,42288.0,42314.0,41865.0,46546.0,43688.0,44507.0,43151.0,41673.0
44684.0,48039.0,42352.0,42406.0,41930.0,46623.0,43754.0,44581.0,43225.0,41739.0
44757.0,48104.0,42427.0,42479.0,42006.0,46700.0,43815.0,44655.0,43309.0,41815.0
44819.0,48169.0,42497.0,42562.0,42094.0,46760.0,43874.0,44717.0,43382.0,41888.0
44899.0,48235.0,42583.0,42642.0,42157.0,46825.0,43957.0,44800.0,43465.0,41964.0
44971.0,48293.0,42648.0,42698.0,42225.0,46893.0,44032.0,44869.0,43541.0,42039.0
45040.0,48351.0,42746.0,42789.0,42283.0,46953.0,44093.0,44940.0,43620.0,42113.0
45118.0,48413.0,42833.0,42857.0,42349.0,47024.0,44149.0,44999.0,43697.0,42185.0
45179.0,48476.0,42890.0,42926.0,42428.0,47098.0,44229.0,45080.0,43764.0,42262.0
45248.0,48544.0,42961.0,43013.0,42499.0,47165.0,44294.0,45146.0,43834.0,42341.0
45313.0,48610.0,43019.0,43082.0,42571.0,47243.0,44369.0,45226.0,43910.0,42398.0
45393.0,48698.0,43093.0,43140.0,42639.0,47316.0,44437.0,45300.0,43994.0,42482.0
45460.0,48751.0,43174.0,43211.0,42707.0,47379.0,44508.0,45366.0,44083.0,42556.0
45532.0,48806.0,43254.0,43283.0,42786.0,47454.0,44581.0,45445.0,44157.0,42637.0
45603.0,48887.0,43317.0,43350.0,42864.0,47528.0,44645.0,45506.0,44242.0,42700.0
45664.0,48962.0,43412.0,43424.0,42933.0,47596.0,44723.0,45580.0,44320.0,42770.0
45732.0,49021.0,43499.0,43495.0,43007.0,47660.0,44783.0,45665.0,44397.0,42832.0
45801.0,49096.0,43570.0,43564.0,43079.0,47721.0,44854.0,45736.0,44460.0,42903.0
45873.0,49135.0,43635.0,43630.0,43148.0,47781.0,44913.0,45801.0,44532.0,42971.0
45946.0,49193.0,43712.0,43690.0,43215.0,47849.0,44982.0,45866.0,44603.0,43050.0
46009.0,49261.0,43791.0,43768.0,43287.0,47904.0,45045.0,45923.0,44667.0,43114.0
46081.0,49328.0,43853.0,43831.0,43368.0,47970.0,45106.0,46005.0,44744.0,43185.0
46137.0,49406.0,43936.0,43889.0,43460.0,48033.0,45186.0,46090.0,44812.0,43240.0
46206.0,49467.0,44002.0,43967.0,43529.0,48075.0,45273.0,46166.0,44874.0,43328.0
46278.0,49548.0,44060.0,44030.0,43608.0,48142.0,45343.0,46233.0,44947.0,43409.0
46347.0,49611.0,44126.0,44112.0,43676.0,48202.0,45400.0,46287.0,45024.0,43479.0
46425.0,49675.0,44179.0,44174.0,43751.0,48265.0,45467.0,46348.0,45100.0,43550.0
46491.0,49735.0,44257.0,44225.0,43822.0,48332.0,45527.0,46416.0,45166.0,43633.0
46554.0,49798.0,44348.0,44276.0,43905.0,48403.0,45592.0,46476.0,45245.0,43706.0
46626.0,49854.0,44429.0,44344.0,43974.0,48455.0,45653.0,46537.0,45306.0,43780.0
46692.0,49903.0,44493.0,44406.0,44037.0,48520.0,45715.0,46591.0,45378.0,43842.0
46757.0,49958.0,44560.0,44475.0,44095.0,48579.0,45773.0,46678.0,45450.0,43909.0
46821.0,50023.0,44622.0,44537.0,44158.0,48642.0,45839.0,46735.0,45511.0,43976.0
46886.0,50093.0,44687.0,44602.0,44229.0,48691.0,45892.0,46787.0,45570.0,44046.0
46971.0,50156.0,44746.0,44656.0,44304.0,48750.0,45952.0,46851.0,45631.0,44109.0
47031.0,50211.0,44822.0,44734.0,44366.0,48820.0,46018.0,46915.0,45692.0,44179.0
47106.0,50266.0,44899.0,44804.0,44429.0,48884.0,46075.0,46968.0,45746.0,44248.0
47166.0,50327.0,44967.0,44868.0,44481.0,48936.0,46140.0,47019.0,45814.0,44304.0
47225.0,50383.0,45030.0,44931.0,44546.0,48996.0,46189.0,47084.0,45882.0,44360.0
47282.0,50444.0,45099.0,44997.0,44620.0,49049.0,46250.0,47139.0,45959.0,44410.0
47353.0,50502.0,45144.0,45061.0,44681.0,49107.0,46312.0,47195.0,46035.0,44473.0
47418.0,50577.0,45222.0,45121.0,44736.0,49172.0,46376.0,47247.0,46099.0,44530.0
47474.0,50632.0,45283.0,45201.0,44805.0,49227.0,46439.0,47306.0,46161.0,44597.0
47547.0,50689.0,45346.0,45265.0,44873.0,49295.0,46501.0,47350.0,46211.0,44648.0
47619.0,50733.0,45400.0,45328.0,44924.0,49344.0,46559.0,47404.0,46273.0,44729.0
47668.0,50792.0,45446.0,45390.0,44982.0,49402.0,46616.0,47451.0,46321.0,44805.0
47734.0,50839.0,45514.0,45448.0,45040.0,49456.0,46674.0,47522.0,46386.0,44867.0
47794.0,50882.0,45568.0,45500.0,45101.0,49512.0,46741.0,47574.0,46438.0,44928.0
47863.0,50929.0,45620.0,45562.0,45158.0,49570.0,46801.0,47632.0,46489.0,44999.0
47921.0,50986.0,45692.0,45626.0,45206.0,49622.0,46859.0,47691.0,46536.0,45045.0
47980.0,51036.0,45750.0,45679.0,45258.0,49670.0,46914.0,47746.0,46597.0,45101.0
48040.0,51091.0,45798.0,45740.0,45313.0,49723.0,46972.0,47800.0,46657.0,45165.0
48099.0,51153.0,45875.0,45798.0,45374.0,49785.0,47018.0,47849.0,46711.0,45211.0
48153.0,51208.0,45938.0,45845.0,45438.0,49850.0,47077.0,47895.0,46759.0,45273.0
48205.0,51261.0,45990.0,45903.0,45497.0,49906.0,47122.0,47945.0,46810.0,45347.0
48275.0,51310.0,46058.0,45975.0,45553.0,49962.0,47176.0,48007.0,46864.0,45400.0
48345.0,51371.0,46110.0,46033.0,45622.0,50023.0,47236.0,48073.0,46919.0,45448.0
48405.0,51412.0,46161.0,46084.0,45696.0,50069.0,47285.0,48124.0,46969.0,45513.0
48464.0,51464.0,46216.0,46146.0,45746.0,50121.0,47343.0,48187.0,47036.0,45589.0
48505.0,51513.0,46268.0,46212.0,45788.0,50173.0,47403.0,48235.0,47101.0,45645.0
48566.0,51571.0,46319.0,46273.0,45850.0,50234.0,47457.0,48281.0,47164.0,45708.0
48629.0,51622.0,46378.0,46329.0,45904.0,50278.0,47508.0,48329.0,47214.0,45754.0
48678.0,51671.0,46433.0,46394.0,45949.0,50340.0,47561.0,48367.0,47258.0,45806.0
48728.0,51720.0,46485.0,46444.0,46007.0,50392.0,47616.0,48422.0,47321.0,45864.0
48777.0,51765.0,46544.0,46495.0,46052.0,50440.0,47660.0,48474.0,47368.0,45909.0
48850.0,51813.0,46610.0,46553.0,46120.0,50483.0,47722.0,48528.0,47419.0,45965.0
48905.0,51857.0,46658.0,46606.0,46174.0,50536.0,47776.0,48571.0,47455.0,46016.0
48954.0,51902.0,46721.0,46667.0,46241.0,50587.0,47834.0,48631.0,47519.0,46073.0
49005.0,51951.0,46766.0,46716.0,46298.0,50650.0,47891.0,48677.0,47563.0,46131.0
49057.0,51993.0,46822.0,46770.0,46358.0,50690.0,47955.0,48726.0,47617.0,46177.0
49108.0,52030.0,46890.0,46836.0,46417.0,50737.0,48009.0,48775.0,47670.0,46216.0
49159.0,52076.0,46956.0,46886.0,46475.0,50789.0,48063.0,48835.0,47717.0,46269.0
49222.0,52137.0,47007.0,46952.0,46526.0,50835.0,48125.0,48891.0,47763.0,46327.0
49261.0,52186.0,47054.0,47008.0,46590.0,50889.0,48181.0,48956.0,47828.0,46387.0
49316.0,52232.0,47101.0,47064.0,46641.0,50936.0,48238.0,49013.0,47871.0,46439.0
49360.0,52269.0,47152.0,47117.0,46690.0,50975.0,48287.0,49052.0,47918.0,46512.0
49394.0,52310.0,47209.0,47167.0,46738.0,51031.0,48330.0,49092.0,47973.0,46574.0
49435.0,52365.0,47264.0,47221.0,46788.0,51081.0,48383.0,49149.0,48020.0,46621.0
49479.0,52404.0,47319.0,47270.0,46845.0,51135.0,48427.0,49195.0,48081.0,46681.0
49530.0,52458.0,47372.0,47325.0,46902.0,51192.0,48474.0,49250.0,48122.0,46731.0
49591.0,52502.0,47437.0,47383.0,46955.0,51240.0,48522.0,49295.0,48170.0,46792.0
49639.0,52548.0,47478.0,47450.0,47010.0,51286.0,48569.0,49333.0,48221.0,46840.0
49688.0,52598.0,47529.0,47495.0,47070.0,51341.0,48614.0,49371.0,48264.0,46880.0
49741.0,52650.0,47570.0,47542.0,47113.0,51377.0,48653.0,49415.0,48311.0,46945.0
49784.0,52695.0,47628.0,47602.0,47159.0,51417.0,48702.0,49458.0,48359.0,47001.0
49831.0,52737.0,47691.0,47659.0,47216.0,51471.0,48753.0,49503.0,48416.0,47049.0
49882.0,52770.0,47753.0,47721.0,47283.0,51531.0,48792.0,49554.0,48453.0,47096.0
49941.0,52808.0,47811.0,47768.0,47330.0,51581.0,48843.0,49609.0,48509.0,47154.0
49981.0,52853.0,47859.0,47808.0,47380.0,51637.0,48898.0,49672.0,48551.0,47204.0
50036.0,52895.0,47904.0,47850.0,47422.0,51674.0,48942.0,49729.0,48592.0,47257.0
50075.0,52935.0,47952.0,47890.0,47474.0,51713.0,48981.0,49762.0,48635.0,47313.0
50118.0,52968.0,47991.0,47938.0,47504.0,51762.0,49027.0,49805.0,48683.0,47358.0
50162.0,53015.0,48035.0,47998.0,47550.0,51817.0,49073.0,49849.0,48735.0,47398.0
50209.0,53049.0,48096.0,48040.0,47584.0,51854.0,49126.0,49888.0,48789.0,47451.0
50257.0,53094.0,48146.0,48102.0,47639.0,51901.0,49157.0,49942.0,48837.0,47500.0
50297.0,53134.0,48185.0,48141.0,47692.0,51936.0,49196.0,49988.0,48889.0,47545.0
50340.0,53174.0,48224.0,48192.0,47739.0,51982.0,49243.0,50020.0,48941.0,47604.0
50385.0,53221.0,48282.0,48239.0,47799.0,52037.0,49296.0,50052.0,48989.0,47649.0
50420.0,53264.0,48321.0,48298.0,47863.0,52069.0,49339.0,50103.0,49033.0,47699.0
50471.0,53304.0,48365.0,48349.0,47920.0,52113.0,49391.0,50149.0,49076.0,47732.0
50526.0,53345.0,48420.0,48397.0,47972.0,52147.0,49437.0,50191.0,49116.0,47778.0
50582.0,53373.0,48464.0,48451.0,48006.0,52185.0,49492.0,50237.0,49155.0,47821.0
50623.0,53415.0,48504.0,48500.0,48053.0,52227.0,49537.0,50274.0,49208.0,47846.0
50663.0,53454.0,48542.0,48550.0,48099.0,52268.0,49585.0,50319.0,49259.0,47902.0
50703.0,53502.0,48590.0,48596.0,48152.0,52303.0,49618.0,50360.0,49318.0,47948.0
50753.0,53546.0,48641.0,48653.0,48196.0,52342.0,49658.0,50401.0,49370.0,48003.0
50801.0,53583.0,48688.0,48690.0,48237.0,52377.0,49692.0,50440.0,49409.0,48053.0
50840.0,53622.0,48735.0,48733.0,48277.0,52438.0,49741.0,50488.0,49460.0,48104.0
50895.0,53656.0,48780.0,48773.0,48318.0,52465.0,49787.0,50523.0,49493.0,48157.0
50935.0,53690.0,48827.0,48810.0,48358.0,52505.0,49828.0,50563.0,49531.0,48196.0
50978.0,53723.0,48863.0,48845.0,48405.0,52550.0,49873.0,50604.0,49577.0,48247.0
51032.0,53769.0,48915.0,48896.0,48452.0,52585.0,49915.0,50649.0,49615.0,48293.0
51079.0,53808.0,48952.0,48945.0,48491.0,52627.0,49947.0,50693.0,49665.0,48340.0
51116.0,53846.0,48989.0,48990.0,48533.0,52676.0,49982.0,50737.0,49710.0,48397.0
51148.0,53885.0,49031.0,49028.0,48575.0,52715.0,50026.0,50776.0,49763.0,48446.0
51193.0,53922.0,49075.0,49079.0,48616.0,52755.0,50070.0,50807.0,49802.0,48475.0
51229.0,53962.0,49131.0,49138.0,48657.0,52796.0,50102.0,50852.0,49842.0,48524.0
51271.0,53995.0,49174.0,49181.0,48698.0,52834.0,50137.0,50891.0,49878.0,48553.0
51318.0,54030.0,49225.0,49226.0,48744.0,52888.0,50179.0,50928.0,49923.0,48589.0
51360.0,54064.0,49265.0,49258.0,48778.0,52923.0,50221.0,50982.0,49956.0,48617.0
51408.0,54090.0,49313.0,49297.0,48824.0,52952.0,50274.0,51017.0,50002.0,48658.0
51439.0,54123.0,49358.0,49342.0,48865.0,52980.0,50313.0,51052.0,50037.0,48696.0
