x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
25836.0,26269.0,26967.0,28537.0,27970.0,27636.0,26597.0,25187.0,27066.0,30825.0
25967.0,26409.0,27093.0,28676.0,28102.0,27776.0,26738.0,25316.0,27202.0,30986.0
26074.0,26529.0,27218.0,28819.0,28234.0,27903.0,26881.0,25443.0,27354.0,31147.0
26189.0,26661.0,27351.0,28937.0,28363.0,28032.0,27019.0,25588.0,27488.0,31297.0
26329.0,26801.0,27473.0,29050.0,28482.0,28177.0,27161.0,25712.0,27630.0,31426.0
26452.0,26924.0,27609.0,29174.0,28630.0,28306.0,27311.0,25830.0,27775.0,31565.0
26583.0,27064.0,27741.0,29294.0,28765.0,28442.0,27462.0,25953.0,27912.0,31717.0
26722.0,27208.0,27863.0,29433.0,28897.0,28575.0,27585.0,26101.0,28021.0,31848.0
26854.0,27351.0,28002.0,29570.0,29018.0,28701.0,27712.0,26230.0,28152.0,31996.0
26979.0,27484.0,28124.0,29724.0,29169.0,28814.0,27850.0,26373.0,28279.0,32155.0
27116.0,27616.0,28261.0,29845.0,29311.0,28953.0,27994.0,26508.0,28401.0,32299.0
27245.0,27767.0,28386.0,29965.0,29456.0,29083.0,28111.0,26635.0,28543.0,32438.0
27363.0,27929.0,28518.0,30089.0,29609.0,29199.0,28241.0,26772.0,28652.0,32574.0
27497.0,28056.0,28649.0,30236.0,29723.0,29322.0,28381.0,26916.0,28797.0,32706.0
27625.0,28188.0,28775.0,30370.0,29857.0,29446.0,28513.0,27056.0,28945.0,32833.0
27767.0,28317.0,28889.0,30487.0,29995.0,29569.0,28627.0,27161.0,29076.0,32959.0
27925.0,28446.0,29024.0,30643.0,30115.0,29690.0,28745.0,27306.0,29189.0,33082.0
28053.0,28556.0,29162.0,30767.0,30239.0,29815.0,28870.0,27435.0,29318.0,33213.0
28195.0,28663.0,29288.0,30886.0,30377.0,29968.0,28993.0,27568.0,29458.0,33351.0
28328.0,28792.0,29418.0,31018.0,30493.0,30073.0,29111.0,27714.0,29562.0,33483.0
28440.0,28932.0,29548.0,31151.0,30631.0,30209.0,29241.0,27818.0,29707.0,33609.0
28570.0,29062.0,29671.0,31286.0,30757.0,30325.0,29371.0,27939.0,29837.0,33728.0
28675.0,29187.0,29798.0,31416.0,30877.0,30438.0,29505.0,28054.0,29942.0,33853.0
28788.0,29319.0,29922.0,31547.0,31009.0,30555.0,29626.0,28195.0,30073.0,33978.0
28916.0,29431.0,30035.0,31670.0,31144.0,30670.0,29742.0,28324.0,30206.0,34116.0
29052.0,29557.0,30151.0,31791.0,31250.0,30788.0,29872.0,28454.0,30331.0,34221.0
29184.0,29688.0,30285.0,31904.0,31390.0,30909.0,30028.0,28565.0,30461.0,34368.0
29295.0,29807.0,30404.0,32021.0,31535.0,31030.0,30165.0,28689.0,30595.0,34489.0
29428.0,29930.0,30518.0,32132.0,31666.0,31155.0,30301.0,28815.0,30737.0,34600.0
29546.0,30078.0,30640.0,32253.0,31784.0,31259.0,30420.0,28928.0,30861.0,34734.0
29645.0,30192.0,30765.0,32381.0,31914.0,31396.0,30551.0,29040.0,30995.0,34866.0
29753.0,30316.0,30871.0,32502.0,32037.0,31525.0,30690.0,29176.0,31113.0,35018.0
29870.0,30469.0,31003.0,32613.0,32166.0,31643.0,30806.0,29300.0,31234.0,35134.0
30004.0,30594.0,31130.0,32729.0,32272.0,31766.0,30948.0,29438.0,31367.0,35272.0
30117.0,30722.0,31264.0,32855.0,32392.0,31881.0,31073.0,29559.0,31479.0,35366.0
30228.0,30849.0,31383.0,32973.0,32519.0,31998.0,31183.0,29669.0,31619.0,35482.0
30345.0,30964.0,31515.0,33105.0,32650.0,32120.0,31312.0,29798.0,31762.0,35601.0
30471.0,31087.0,31634.0,33236.0,32792.0,32239.0,31433.0,29909.0,31907.0,35723.0
30570.0,31215.0,31763.0,33360.0,32917.0,32369.0,31553.0,30020.0,32048.0,35837.0
30680.0,31318.0,31868.0,33493.0,33035.0,32490.0,31680.0,30126.0,32180.0,35949.0
30793.0,31436.0,31998.0,33612.0,33135.0,32634.0,31802.0,30251.0,32291.0,36090.0
30908.0,31566.0,32103.0,33725.0,33280.0,32749.0,31953.0,30369.0,32410.0,36207.0
31026.0,31694.0,32217.0,33855.0,33439.0,32871.0,32100.0,30498.0,32542.0,36316.0
31156.0,31840.0,32329.0,33970.0,33534.0,32976.0,32210.0,30614.0,32670.0,36432.0
31268.0,31964.0,32435.0,34070.0,33647.0,33111.0,32341.0,30742.0,32782.0,36550.0
31377.0,32085.0,32542.0,34175.0,33755.0,33240.0,32469.0,30848.0,32904.0,36664.0
31501.0,32232.0,32654.0,34290.0,33876.0,33374.0,32591.0,30962.0,33006.0,36771.0
31598.0,32364.0,32780.0,34414.0,34008.0,33474.0,32719.0,31058.0,33136.0,36874.0
31714.0,32501.0,32891.0,34551.0,34132.0,33574.0,32859.0,31175.0,33256.0,37000.0
31818.0,32622.0,32998.0,34665.0,34257.0,33698.0,32984.0,31293.0,33356.0,37109.0
31924.0,32756.0,33102.0,34792.0,34376.0,33831.0,33115.0,31420.0,33473.0,37225.0
32031.0,32893.0,33231.0,34922.0,34491.0,33929.0,33236.0,31530.0,33577.0,37339.0
32158.0,33003.0,33357.0,35045.0,34609.0,34044.0,33357.0,31641.0,33697.0,37459.0
32289.0,33117.0,33480.0,35181.0,34742.0,34160.0,33482.0,31754.0,33822.0,37539.0
32404.0,33229.0,33578.0,35301.0,34841.0,34269.0,33621.0,31855.0,33954.0,37663.0
32543.0,33351.0,33690.0,35407.0,34940.0,34393.0,33728.0,31976.0,34075.0,37788.0
32664.0,33495.0,33807.0,35515.0,35060.0,34506.0,33850.0,32076.0,34186.0,37900.0
32784.0,33599.0,33917.0,35635.0,35162.0,34612.0,33966.0,32171.0,34309.0,38003.0
32895.0,33720.0,34042.0,35747.0,35278.0,34725.0,34083.0,32276.0,34427.0,38116.0
33002.0,33834.0,34173.0,35864.0,35388.0,34854.0,34194.0,32390.0,34543.0,38238.0
33125.0,33945.0,34287.0,35996.0,35494.0,34989.0,34318.0,32507.0,34656.0,38369.0
33263.0,34056.0,34403.0,36084.0,35578.0,35110.0,34436.0,32614.0,34757.0,38494.0
33388.0,34158.0,34510.0,36194.0,35710.0,35221.0,34564.0,32719.0,34874.0,38634.0
33487.0,34261.0,34616.0,36308.0,35821.0,35321.0,34659.0,32823.0,34982.0,38757.0
33608.0,34377.0,34707.0,36417.0,35918.0,35410.0,34776.0,32939.0,35103.0,38859.0
33727.0,34502.0,34815.0,36512.0,36044.0,35528.0,34884.0,33062.0,35205.0,38967.0
33831.0,34621.0,34940.0,36647.0,36139.0,35644.0,35007.0,33160.0,35301.0,39084.0
33945.0,34728.0,35058.0,36744.0,36277.0,35761.0,35105.0,33271.0,35429.0,39187.0
34054.0,34839.0,35178.0,36858.0,36397.0,35885.0,35217.0,33379.0,35544.0,39299.0
34151.0,34936.0,35283.0,36969.0,36492.0,35997.0,35336.0,33491.0,35654.0,39418.0
34244.0,35035.0,35386.0,37047.0,36584.0,36090.0,35476.0,33606.0,35761.0,39524.0
34362.0,35137.0,35511.0,37147.0,36692.0,36194.0,35598.0,33707.0,35866.0,39620.0
34457.0,35233.0,35614.0,37271.0,36796.0,36284.0,35701.0,33831.0,35960.0,39728.0
34575.0,35343.0,35721.0,37374.0,36894.0,36403.0,35809.0,33933.0,36072.0,39838.0
34674.0,35447.0,35830.0,37483.0,36998.0,36496.0,35920.0,34049.0,36179.0,39933.0
34776.0,35571.0,35939.0,37575.0,37110.0,36608.0,36017.0,34158.0,36300.0,40039.0
34884.0,35691.0,36039.0,37672.0,37224.0,36706.0,36142.0,34271.0,36405.0,40137.0
34992.0,35796.0,36156.0,37760.0,37323.0,36800.0,36254.0,34402.0,36518.0,40250.0
35091.0,35892.0,36255.0,37879.0,37416.0,36907.0,36372.0,34500.0,36629.0,40364.0
35196.0,36011.0,36367.0,37977.0,37525.0,37019.0,36488.0,34594.0,36721.0,40475.0
35290.0,36132.0,36492.0,38055.0,37609.0,37121.0,36600.0,34696.0,36841.0,40572.0
35385.0,36241.0,36580.0,38171.0,37717.0,37232.0,36714.0,34798.0,36946.0,40676.0
35520.0,36344.0,36700.0,38281.0,37816.0,37375.0,36810.0,34893.0,37056.0,40771.0
35626.0,36447.0,36820.0,38380.0,37921.0,37485.0,36914.0,34992.0,37154.0,40874.0
35737.0,36540.0,36913.0,38501.0,38027.0,37601.0,36995.0,35099.0,37243.0,40967.0
35850.0,36644.0,37016.0,38604.0,38126.0,37715.0,37105.0,35180.0,37346.0,41063.0
35945.0,36750.0,37109.0,38702.0,38224.0,37806.0,37221.0,35284.0,37459.0,41157.0
36054.0,36847.0,37216.0,38790.0,38317.0,37918.0,37311.0,35398.0,37571.0,41242.0
36146.0,36951.0,37313.0,38890.0,38425.0,38021.0,37413.0,35489.0,37660.0,41352.0
36257.0,37071.0,37414.0,38982.0,38537.0,38117.0,37513.0,35584.0,37765.0,41454.0
36353.0,37182.0,37525.0,39089.0,38634.0,38201.0,37614.0,35694.0,37895.0,41552.0
36458.0,37278.0,37623.0,39189.0,38734.0,38283.0,37721.0,35786.0,37998.0,41635.0
36549.0,37379.0,37713.0,39271.0,38814.0,38373.0,37841.0,35892.0,38112.0,41745.0
36636.0,37489.0,37820.0,39394.0,38918.0,38466.0,37954.0,36002.0,38202.0,41836.0
36737.0,37568.0,37922.0,39495.0,39013.0,38571.0,38054.0,36105.0,38316.0,41934.0
36838.0,37673.0,38010.0,39602.0,39123.0,38668.0,38146.0,36210.0,38410.0,42030.0
36948.0,37763.0,38100.0,39692.0,39220.0,38767.0,38244.0,36324.0,38507.0,42119.0
37066.0,37854.0,38210.0,39793.0,39311.0,38878.0,38342.0,36411.0,38590.0,42228.0
37171.0,37941.0,38301.0,39884.0,39411.0,38962.0,38442.0,36512.0,38690.0,42330.0
37287.0,38047.0,38402.0,39978.0,39504.0,39059.0,38544.0,36593.0,38787.0,42413.0
37380.0,38144.0,38512.0,40078.0,39574.0,39167.0,38645.0,36682.0,38891.0,42503.0
37475.0,38258.0,38630.0,40165.0,39661.0,39260.0,38755.0,36768.0,38983.0,42593.0
37554.0,38350.0,38722.0,40280.0,39752.0,39367.0,38844.0,36865.0,39081.0,42690.0
37648.0,38450.0,38803.0,40391.0,39861.0,39468.0,38928.0,36954.0,39186.0,42782.0
37728.0,38554.0,38897.0,40486.0,39947.0,39543.0,39032.0,37042.0,39295.0,42878.0
37817.0,38643.0,38987.0,40575.0,40036.0,39635.0,39140.0,37144.0,39389.0,42969.0
37926.0,38751.0,39086.0,40666.0,40135.0,39737.0,39231.0,37234.0,39483.0,43059.0
38016.0,38843.0,39190.0,40761.0,40227.0,39805.0,39324.0,37331.0,39570.0,43148.0
38097.0,38950.0,39294.0,40845.0,40318.0,39906.0,39419.0,37415.0,39668.0,43226.0
38188.0,39045.0,39388.0,40950.0,40399.0,40001.0,39511.0,37511.0,39763.0,43311.0
38278.0,39131.0,39485.0,41036.0,40492.0,40097.0,39607.0,37588.0,39862.0,43413.0
38384.0,39224.0,39566.0,41135.0,40586.0,40170.0,39704.0,37677.0,39956.0,43521.0
38473.0,39325.0,39657.0,41222.0,40680.0,40260.0,39792.0,37776.0,40058.0,43601.0
38554.0,39425.0,39745.0,41308.0,40768.0,40363.0,39873.0,37852.0,40149.0,43702.0
38656.0,39535.0,39835.0,41395.0,40874.0,40442.0,39974.0,37951.0,40243.0,43797.0
38744.0,39634.0,39908.0,41487.0,40956.0,40526.0,40058.0,38042.0,40328.0,43872.0
38832.0,39725.0,39990.0,41574.0,41049.0,40609.0,40167.0,38128.0,40417.0,43954.0
38910.0,39830.0,40088.0,41677.0,41135.0,40703.0,40266.0,38227.0,40510.0,44039.0
39020.0,39951.0,40166.0,41772.0,41218.0,40782.0,40349.0,38327.0,40591.0,44127.0
39118.0,40037.0,40262.0,41857.0,41315.0,40878.0,40429.0,38416.0,40683.0,44199.0
39201.0,40129.0,40356.0,41951.0,41392.0,40970.0,40526.0,38507.0,40771.0,44289.0
39301.0,40215.0,40438.0,42038.0,41465.0,41050.0,40622.0,38587.0,40852.0,44377.0
39384.0,40301.0,40509.0,42120.0,41539.0,41134.0,40710.0,38676.0,40963.0,44454.0
39458.0,40386.0,40594.0,42198.0,41615.0,41226.0,40816.0,38758.0,41039.0,44536.0
39555.0,40478.0,40688.0,42288.0,41697.0,41306.0,40908.0,38843.0,41141.0,44614.0
39634.0,40568.0,40766.0,42370.0,41764.0,41389.0,41003.0,38938.0,41230.0,44699.0
39729.0,40663.0,40860.0,42450.0,41869.0,41467.0,41097.0,39021.0,41317.0,44789.0
39809.0,40762.0,40936.0,42540.0,41960.0,41566.0,41188.0,39115.0,41396.0,44888.0
39894.0,40844.0,41036.0,42624.0,42039.0,41651.0,41292.0,39215.0,41490.0,44972.0
39984.0,40913.0,41133.0,42705.0,42118.0,41737.0,41379.0,39312.0,41572.0,45056.0
40078.0,40995.0,41212.0,42800.0,42194.0,41814.0,41457.0,39386.0,41674.0,45127.0
40170.0,41090.0,41297.0,42883.0,42270.0,41908.0,41537.0,39465.0,41764.0,45219.0
40248.0,41182.0,41382.0,42975.0,42330.0,42000.0,41610.0,39545.0,41849.0,45294.0
40328.0,41276.0,41459.0,43043.0,42413.0,42092.0,41681.0,39631.0,41939.0,45381.0
40404.0,41362.0,41537.0,43117.0,42506.0,42171.0,41766.0,39709.0,42045.0,45466.0
40490.0,41457.0,41618.0,43196.0,42587.0,42251.0,41839.0,39788.0,42130.0,45556.0
40587.0,41535.0,41703.0,43282.0,42672.0,42335.0,41931.0,39860.0,42212.0,45639.0
40688.0,41629.0,41782.0,43358.0,42755.0,42423.0,41998.0,39945.0,42294.0,45723.0
40766.0,41728.0,41869.0,43431.0,42840.0,42496.0,42082.0,40048.0,42373.0,45797.0
40856.0,41828.0,41955.0,43526.0,42916.0,42570.0,42170.0,40126.0,42448.0,45869.0
40963.0,41924.0,42040.0,43581.0,42991.0,42651.0,42253.0,40203.0,42540.0,45935.0
41056.0,42011.0,42124.0,43650.0,43066.0,42734.0,42349.0,40275.0,42629.0,46019.0
41133.0,42088.0,42203.0,43730.0,43156.0,42817.0,42448.0,40356.0,42718.0,46101.0
41203.0,42160.0,42288.0,43800.0,43233.0,42893.0,42528.0,40442.0,42796.0,46179.0
41280.0,42261.0,42362.0,43871.0,43319.0,42970.0,42615.0,40520.0,42896.0,46253.0
41365.0,42330.0,42441.0,43950.0,43385.0,43057.0,42697.0,40599.0,42970.0,46321.0
41446.0,42406.0,42528.0,44030.0,43470.0,43143.0,42782.0,40688.0,43055.0,46401.0
41526.0,42482.0,42600.0,44100.0,43545.0,43232.0,42844.0,40776.0,43139.0,46478.0
41612.0,42560.0,42676.0,44171.0,43615.0,43308.0,42920.0,40853.0,43225.0,46558.0
41700.0,42640.0,42763.0,44253.0,43682.0,43392.0,42992.0,40942.0,43317.0,46643.0
41782.0,42720.0,42859.0,44321.0,43761.0,43475.0,43066.0,41018.0,43405.0,46718.0
41853.0,42809.0,42943.0,44407.0,43831.0,43554.0,43146.0,41103.0,43480.0,46798.0
41923.0,42910.0,43023.0,44471.0,43908.0,43641.0,43228.0,41178.0,43547.0,46868.0
42005.0,42988.0,43107.0,44546.0,43994.0,43708.0,43315.0,41260.0,43624.0,46936.0
42066.0,43067.0,43188.0,44638.0,44072.0,43772.0,43389.0,41335.0,43695.0,47019.0
42146.0,43155.0,43260.0,44705.0,44135.0,43869.0,43467.0,41406.0,43763.0,47089.0
42208.0,43235.0,43327.0,44773.0,44206.0,43944.0,43545.0,41496.0,43833.0,47161.0
42274.0,43297.0,43394.0,44851.0,44274.0,44033.0,43616.0,41566.0,43910.0,47237.0
42353.0,43376.0,43459.0,44916.0,44349.0,44112.0,43693.0,41638.0,43965.0,47304.0
42434.0,43453.0,43529.0,44977.0,44410.0,44177.0,43773.0,41705.0,44044.0,47362.0
42525.0,43523.0,43591.0,45055.0,44490.0,44253.0,43848.0,41783.0,44114.0,47432.0
42596.0,43603.0,43672.0,45132.0,44561.0,44325.0,43925.0,41845.0,44184.0,47496.0
42673.0,43703.0,43748.0,45201.0,44624.0,44392.0,44006.0,41922.0,44247.0,47578.0
42726.0,43790.0,43819.0,45271.0,44705.0,44467.0,44091.0,42000.0,44318.0,47642.0
42800.0,43859.0,43892.0,45352.0,44779.0,44549.0,44165.0,42070.0,44384.0,47704.0
42874.0,43924.0,43961.0,45430.0,44860.0,44620.0,44227.0,42148.0,44460.0,47776.0
42946.0,44008.0,44021.0,45487.0,44943.0,44682.0,44307.0,42208.0,44536.0,47828.0
43025.0,44077.0,44094.0,45565.0,45021.0,44754.0,44380.0,42248.0,44607.0,47895.0
43092.0,44149.0,44159.0,45616.0,45088.0,44814.0,44449.0,42332.0,44669.0,47980.0
43173.0,44228.0,44218.0,45670.0,45167.0,44871.0,44535.0,42420.0,44746.0,48050.0
43251.0,44302.0,44285.0,45735.0,45221.0,44938.0,44608.0,42494.0,44817.0,48128.0
43320.0,44394.0,44355.0,45805.0,45283.0,45013.0,44670.0,42570.0,44888.0,48198.0
43386.0,44461.0,44408.0,45878.0,45342.0,45071.0,44755.0,42639.0,44954.0,48262.0
43464.0,44532.0,44469.0,45951.0,45422.0,45143.0,44818.0,42705.0,45018.0,48339.0
43536.0,44597.0,44526.0,46030.0,45480.0,45219.0,44893.0,42785.0,45090.0,48407.0
43609.0,44664.0,44603.0,46095.0,45545.0,45292.0,44967.0,42844.0,45156.0,48464.0
43671.0,44731.0,44672.0,46153.0,45608.0,45363.0,45035.0,42918.0,45227.0,48537.0
43746.0,44809.0,44730.0,46220.0,45676.0,45426.0,45103.0,42994.0,45283.0,48605.0
43807.0,44874.0,44796.0,46276.0,45744.0,45488.0,45182.0,43072.0,45347.0,48667.0
43883.0,44933.0,44854.0,46337.0,45827.0,45564.0,45257.0,43138.0,45414.0,48734.0
43944.0,44999.0,44918.0,46401.0,45884.0,45620.0,45322.0,43206.0,45476.0,48805.0
44022.0,45073.0,44992.0,46446.0,45958.0,45685.0,45384.0,43284.0,45534.0,48886.0
44077.0,45146.0,45070.0,46505.0,46027.0,45759.0,45451.0,43349.0,45604.0,48940.0
44143.0,45220.0,45136.0,46570.0,46095.0,45830.0,45535.0,43393.0,45672.0,49009.0
44212.0,45293.0,45202.0,46641.0,46153.0,45887.0,45601.0,43467.0,45744.0,49080.0
44293.0,45361.0,45269.0,46707.0,46216.0,45959.0,45675.0,43538.0,45809.0,49140.0
44353.0,45426.0,45326.0,46767.0,46291.0,46028.0,45740.0,43613.0,45871.0,49216.0
44408.0,45494.0,45385.0,46830.0,46359.0,46072.0,45814.0,43678.0,45930.0,49271.0
44474.0,45573.0,45458.0,46899.0,46408.0,46128.0,45884.0,43734.0,45994.0,49328.0
44534.0,45628.0,45523.0,46954.0,46463.0,46182.0,45944.0,43807.0,46044.0,49395.0
44584.0,45692.0,45587.0,47020.0,46526.0,46241.0,46021.0,43869.0,46100.0,49450.0
44639.0,45759.0,45652.0,47082.0,46588.0,46298.0,46103.0,43928.0,46167.0,49510.0
44703.0,45837.0,45711.0,47144.0,46649.0,46358.0,46168.0,43975.0,46248.0,49569.0
44761.0,45905.0,45770.0,47217.0,46714.0,46428.0,46215.0,44035.0,46319.0,49631.0
44825.0,45979.0,45839.0,47281.0,46778.0,46494.0,46290.0,44098.0,46379.0,49677.0
44875.0,46039.0,45908.0,47347.0,46825.0,46549.0,46347.0,44172.0,46448.0,49735.0
44947.0,46109.0,45964.0,47424.0,46897.0,46619.0,46399.0,44245.0,46508.0,49786.0
45021.0,46184.0,46021.0,47491.0,46957.0,46682.0,46455.0,44307.0,46562.0,49858.0
45073.0,46252.0,46086.0,47548.0,47011.0,46731.0,46511.0,44364.0,46618.0,49907.0
45146.0,46325.0,46140.0,47614.0,47075.0,46789.0,46579.0,44423.0,46681.0,49969.0
45204.0,46385.0,46193.0,47689.0,47128.0,46847.0,46633.0,44500.0,46732.0,50028.0
45262.0,46452.0,46257.0,47752.0,47188.0,46917.0,46696.0,44563.0,46790.0,50078.0
45327.0,46511.0,46317.0,47819.0,47245.0,46979.0,46762.0,44618.0,46843.0,50141.0
45378.0,46578.0,46380.0,47892.0,47300.0,47020.0,46833.0,44669.0,46906.0,50185.0
45440.0,46638.0,46440.0,47948.0,47355.0,47080.0,46874.0,44727.0,46966.0,50245.0
45503.0,46703.0,46506.0,48016.0,47423.0,47134.0,46931.0,44778.0,47015.0,50294.0
45567.0,46756.0,46575.0,48085.0,47467.0,47182.0,46994.0,44845.0,47080.0,50349.0
45635.0,46818.0,46629.0,48137.0,47528.0,47234.0,47045.0,44897.0,47121.0,50388.0
45686.0,46902.0,46680.0,48190.0,47583.0,47293.0,47097.0,44959.0,47168.0,50442.0
45747.0,46968.0,46738.0,48251.0,47636.0,47349.0,47153.0,45006.0,47219.0,50485.0
45804.0,47020.0,46792.0,48311.0,47690.0,47403.0,47213.0,45069.0,47273.0,50532.0
45865.0,47085.0,46836.0,48373.0,47739.0,47444.0,47292.0,45124.0,47334.0,50593.0
45921.0,47139.0,46902.0,48427.0,47785.0,47499.0,47354.0,45186.0,47385.0,50658.0
45971.0,47195.0,46970.0,48492.0,47854.0,47564.0,47419.0,45248.0,47443.0,50715.0
46042.0,47256.0,47020.0,48548.0,47911.0,47615.0,47477.0,45292.0,47483.0,50766.0
46102.0,47305.0,47069.0,48609.0,47968.0,47667.0,47542.0,45341.0,47548.0,50816.0
46161.0,47366.0,47128.0,48659.0,48025.0,47728.0,47602.0,45393.0,47605.0,50869.0
46208.0,47419.0,47189.0,48718.0,48068.0,47781.0,47657.0,45449.0,47660.0,50925.0
46265.0,47467.0,47235.0,48777.0,48133.0,47834.0,47719.0,45502.0,47717.0,50973.0
46328.0,47521.0,47282.0,48824.0,48193.0,47879.0,47767.0,45559.0,47766.0,51022.0
46395.0,47569.0,47332.0,48882.0,48243.0,47924.0,47820.0,45615.0,47827.0,51072.0
46449.0,47628.0,47385.0,48936.0,48304.0,47975.0,47887.0,45676.0,47873.0,51120.0
46500.0,47683.0,47436.0,48985.0,48361.0,48027.0,47949.0,45728.0,47930.0,51174.0
46551.0,47743.0,47497.0,49039.0,48411.0,48077.0,47991.0,45795.0,47978.0,51215.0
46613.0,47803.0,47561.0,49092.0,48465.0,48136.0,48048.0,45849.0,48031.0,51263.0
46677.0,47857.0,47617.0,49144.0,48519.0,48195.0,48104.0,45896.0,48084.0,51332.0
46737.0,47911.0,47679.0,49197.0,48576.0,48250.0,48159.0,45952.0,48143.0,51390.0
46798.0,47963.0,47730.0,49242.0,48634.0,48303.0,48214.0,46007.0,48211.0,51459.0
46846.0,48021.0,47775.0,49305.0,48696.0,48356.0,48261.0,46063.0,48266.0,51506.0
46899.0,48068.0,47813.0,49368.0,48766.0,48400.0,48309.0,46118.0,48321.0,51558.0
46953.0,48125.0,47856.0,49413.0,48811.0,48459.0,48352.0,46176.0,48373.0,51598.0
47001.0,48170.0,47914.0,49462.0,48858.0,48509.0,48404.0,46237.0,48413.0,51663.0
47056.0,48219.0,47959.0,49519.0,48908.0,48553.0,48473.0,46291.0,48470.0,51719.0
47112.0,48273.0,48015.0,49574.0,48955.0,48611.0,48524.0,46338.0,48511.0,51759.0
47174.0,48319.0,48052.0,49622.0,49005.0,48672.0,48573.0,46379.0,48559.0,51810.0
47225.0,48374.0,48092.0,49665.0,49073.0,48723.0,48623.0,46426.0,48598.0,51852.0
47283.0,48424.0,48147.0,49700.0,49120.0,48766.0,48669.0,46470.0,48637.0,51900.0
47344.0,48469.0,48195.0,49748.0,49179.0,48802.0,48723.0,46520.0,48678.0,51948.0
47408.0,48511.0,48249.0,49790.0,49228.0,48846.0,48788.0,46571.0,48719.0,52003.0
47462.0,48564.0,48290.0,49846.0,49269.0,48897.0,48841.0,46622.0,48763.0,52046.0
47517.0,48619.0,48341.0,49898.0,49323.0,48949.0,48896.0,46670.0,48809.0,52092.0
47557.0,48681.0,48384.0,49936.0,49385.0,48988.0,48949.0,46718.0,48875.0,52138.0
47609.0,48721.0,48433.0,49984.0,49424.0,49038.0,49012.0,46766.0,48917.0,52200.0
47648.0,48778.0,48474.0,50024.0,49478.0,49090.0,49067.0,46820.0,48965.0,52236.0
47690.0,48818.0,48512.0,50061.0,49515.0,49134.0,49115.0,46866.0,49009.0,52281.0
47743.0,48859.0,48558.0,50110.0,49567.0,49189.0,49157.0,46919.0,49069.0,52330.0
47806.0,48911.0,48609.0,50151.0,49626.0,49249.0,49215.0,46968.0,49117.0,52382.0
47844.0,48956.0,48660.0,50201.0,49670.0,49302.0,49268.0,47005.0,49169.0,52426.0
47902.0,49007.0,48710.0,50234.0,49708.0,49362.0,49312.0,47056.0,49219.0,52484.0
47959.0,49066.0,48764.0,50277.0,49754.0,49426.0,49369.0,47118.0,49262.0,52533.0
48007.0,49111.0,48797.0,50325.0,49794.0,49464.0,49410.0,47169.0,49293.0,52594.0
48055.0,49173.0,48836.0,50371.0,49844.0,49507.0,49468.0,47216.0,49334.0,52641.0
48091.0,49226.0,48889.0,50417.0,49888.0,49554.0,49516.0,47268.0,49364.0,52683.0
48136.0,49265.0,48938.0,50469.0,49929.0,49610.0,49562.0,47313.0,49403.0,52725.0
48164.0,49326.0,48993.0,50504.0,49982.0,49660.0,49613.0,47364.0,49454.0,52768.0
48218.0,49367.0,49035.0,50547.0,50031.0,49697.0,49654.0,47412.0,49497.0,52805.0
48266.0,49419.0,49076.0,50593.0,50090.0,49738.0,49687.0,47456.0,49540.0,52839.0
48305.0,49473.0,49119.0,50639.0,50135.0,49783.0,49735.0,47494.0,49575.0,52877.0
48356.0,49524.0,49162.0,50691.0,50179.0,49819.0,49774.0,47534.0,49607.0,52914.0
48396.0,49577.0,49203.0,50736.0,50230.0,49862.0,49817.0,47588.0,49644.0,52952.0
48439.0,49621.0,49240.0,50778.0,50272.0,49897.0,49857.0,47642.0,49688.0,52997.0
48473.0,49677.0,49289.0,50824.0,50306.0,49939.0,49896.0,47688.0,49735.0,53044.0
48519.0,49728.0,49336.0,50862.0,50346.0,49992.0,49946.0,47732.0,49781.0,53074.0
48557.0,49772.0,49384.0,50909.0,50377.0,50025.0,49988.0,47779.0,49827.0,53105.0
48599.0,49810.0,49435.0,50958.0,50423.0,50078.0,50034.0,47820.0,49876.0,53155.0
48645.0,49857.0,49472.0,50998.0,50465.0,50126.0,50074.0,47869.0,49917.0,53205.0
48697.0,49899.0,49513.0,51038.0,50510.0,50173.0,50118.0,47910.0,49966.0,53240.0
48751.0,49944.0,49552.0,51083.0,50543.0,50213.0,50152.0,47954.0,50009.0,53279.0
48791.0,49988.0,49596.0,51126.0,50583.0,50267.0,50197.0,48007.0,50048.0,53327.0
48840.0,50038.0,49638.0,51165.0,50618.0,50318.0,50240.0,48055.0,50083.0,53371.0
48870.0,50086.0,49683.0,51210.0,50653.0,50353.0,50281.0,48099.0,50119.0,53409.0
48908.0,50130.0,49736.0,51242.0,50686.0,50409.0,50324.0,48137.0,50163.0,53454.0
48958.0,50175.0,49778.0,51285.0,50726.0,50449.0,50361.0,48172.0,50202.0,53491.0
48998.0,50205.0,49825.0,51318.0,50763.0,50496.0,50404.0,48212.0,50235.0,53531.0
49046.0,50256.0,49861.0,51354.0,50808.0,50534.0,50448.0,48262.0,50280.0,53576.0
49087.0,50306.0,49901.0,51386.0,50844.0,50585.0,50485.0,48317.0,50329.0,53611.0
49127.0,50350.0,49943.0,51433.0,50883.0,50625.0,50538.0,48340.0,50368.0,53648.0
49159.0,50386.0,49987.0,51472.0,50918.0,50660.0,50579.0,48380.0,50408.0,53682.0
49208.0,50423.0,50030.0,51510.0,50949.0,50708.0,50620.0,48420.0,50438.0,53720.0
